hour_of_day,day_of_week,subject,opens,clicks,ctr
21,5,Your weekly newsletter,13906,1530,0.1100244498777506
0,5,Don't miss out on these fantastic deals,18432,3836,0.20811631944444445
4,4,Limited time offer: 65% off!,35473,688,0.01939503284187974
11,5,Limited time offer: 65% off!,8688,183,0.02106353591160221
16,0,Don't miss out on these fantastic deals,13278,3013,0.2269167043229402
13,6,Don't miss out on these fantastic deals,36298,982,0.027053832167061545
15,2,Don't miss out on these fantastic deals,10509,3035,0.288800076125226
23,5,Your weekly newsletter,16284,1598,0.0981331368214198
18,1,New arrivals just for you,20103,905,0.04501815649405561
20,0,Your weekly newsletter,14944,3221,0.2155380085653105
16,4,New arrivals just for you,40206,2125,0.05285280803860121
20,0,Your weekly newsletter,17562,3448,0.19633299168659607
18,0,Summer sale starts now!,26425,978,0.03701040681173132
4,2,Your weekly newsletter,24159,1376,0.05695599983443023
23,3,Your weekly newsletter,10228,2334,0.2281971059835745
2,4,Limited time offer: 65% off!,47994,1445,0.03010793015793641
3,1,Your weekly newsletter,4795,932,0.19436913451511992
19,3,Summer sale starts now!,5839,402,0.06884740537763316
21,6,Summer sale starts now!,20481,1539,0.07514281529222205
11,6,New arrivals just for you,14406,2615,0.18152158822712758
19,0,Limited time offer: 65% off!,13853,1731,0.12495488341875406
8,6,New arrivals just for you,2815,108,0.03836589698046181
15,2,Your weekly newsletter,5973,3433,0.5747530554160388
11,1,Don't miss out on these fantastic deals,12226,2851,0.23319155897268118
22,5,Your weekly newsletter,23680,2700,0.11402027027027027
16,4,Don't miss out on these fantastic deals,38013,4103,0.107936758477363
1,0,Limited time offer: 65% off!,24126,4108,0.17027273480891983
18,6,Limited time offer: 65% off!,25966,3199,0.12319956866671801
21,1,Summer sale starts now!,28722,2692,0.09372606364459299
16,5,Limited time offer: 65% off!,16242,3713,0.22860485161925873
20,0,Your weekly newsletter,28637,86,0.0030031078674442155
17,4,Limited time offer: 65% off!,37921,3033,0.07998206798343925
22,0,Your weekly newsletter,4705,1331,0.2828905419766206
22,2,Summer sale starts now!,25054,4268,0.17035203959447592
22,1,Don't miss out on these fantastic deals,17098,287,0.016785588957772837
12,5,Limited time offer: 65% off!,21369,4388,0.2053441901820394
12,5,New arrivals just for you,29591,269,0.009090601872190868
8,2,Limited time offer: 65% off!,11331,4526,0.39943517783072985
0,3,Your weekly newsletter,3053,3053,1.0
10,1,New arrivals just for you,14054,3475,0.2472605663867938
7,2,Don't miss out on these fantastic deals,47496,64,0.00134748189321206
23,1,Limited time offer: 65% off!,3315,688,0.20754147812971344
5,5,Summer sale starts now!,31455,2345,0.07455094579558098
20,6,Limited time offer: 65% off!,22637,2147,0.09484472324071211
4,4,Don't miss out on these fantastic deals,39042,383,0.009809948260847292
12,2,Don't miss out on these fantastic deals,15498,441,0.028455284552845527
2,4,Summer sale starts now!,28508,2739,0.09607829381226322
17,0,Limited time offer: 65% off!,4401,2494,0.5666893887752783
8,5,Limited time offer: 65% off!,6525,3758,0.5759386973180076
19,6,Limited time offer: 65% off!,16351,1413,0.08641673292153385
0,4,Limited time offer: 65% off!,1611,1611,1.0
13,6,Your weekly newsletter,8180,4090,0.5
21,1,Your weekly newsletter,4545,2761,0.6074807480748075
14,6,Don't miss out on these fantastic deals,46203,346,0.007488691210527455
3,6,Limited time offer: 65% off!,7186,2064,0.28722516003339826
10,3,Limited time offer: 65% off!,4058,4058,1.0
1,2,Your weekly newsletter,4777,2282,0.4777056730165376
2,5,Don't miss out on these fantastic deals,14253,1427,0.10011927313548025
10,4,Summer sale starts now!,43651,2281,0.05225538933815949
8,3,Don't miss out on these fantastic deals,2616,91,0.034785932721712536
5,5,Your weekly newsletter,42541,2418,0.05683928445499636
22,4,Summer sale starts now!,48183,3864,0.08019425938609052
10,1,Summer sale starts now!,4062,957,0.23559822747415066
18,0,Your weekly newsletter,21796,3317,0.15218388695173427
15,3,New arrivals just for you,21231,3418,0.16099100372097405
0,4,New arrivals just for you,11095,4539,0.4091031996394772
15,1,Your weekly newsletter,15184,3923,0.25836406743940993
6,0,Don't miss out on these fantastic deals,40555,2082,0.051337689557391195
13,6,New arrivals just for you,9523,3276,0.34400924078546674
9,6,Limited time offer: 65% off!,6440,3754,0.5829192546583851
3,5,Your weekly newsletter,25307,2976,0.11759592207689572
21,6,Limited time offer: 65% off!,10352,4778,0.4615533230293663
23,5,Don't miss out on these fantastic deals,46912,3619,0.0771444406548431
7,0,Don't miss out on these fantastic deals,41566,2293,0.055165279314824615
10,0,Summer sale starts now!,9829,1724,0.17539932851765186
10,4,Limited time offer: 65% off!,29972,3243,0.10820098758841586
15,4,Your weekly newsletter,30171,4576,0.15166882105332935
11,4,Your weekly newsletter,16214,2374,0.14641667694584926
9,0,Your weekly newsletter,16443,3344,0.20336921486346773
4,3,Your weekly newsletter,1213,1213,1.0
1,6,Limited time offer: 65% off!,18392,4127,0.22439103958242715
19,2,Don't miss out on these fantastic deals,34503,2061,0.059733936179462654
14,4,Summer sale starts now!,14636,3647,0.2491801038535119
0,1,Limited time offer: 65% off!,48832,3186,0.06524410222804718
8,3,New arrivals just for you,4554,1497,0.32872200263504614
9,0,Your weekly newsletter,7687,1837,0.2389748926759464
23,1,Summer sale starts now!,45465,3310,0.0728032552512922
23,2,Summer sale starts now!,16414,2096,0.12769586937979774
13,1,Limited time offer: 65% off!,23729,4168,0.17565004846390492
7,4,Your weekly newsletter,23423,1424,0.0607949451393929
12,4,New arrivals just for you,14640,2946,0.2012295081967213
13,4,Limited time offer: 65% off!,47810,2497,0.05222756745450743
5,2,New arrivals just for you,19222,4334,0.22547081469149932
23,6,Limited time offer: 65% off!,26797,4952,0.18479680561256856
15,6,Your weekly newsletter,32725,2991,0.09139801375095492
21,4,Don't miss out on these fantastic deals,11381,122,0.010719620419998242
19,1,Don't miss out on these fantastic deals,20995,2908,0.13850916884972614
2,5,Your weekly newsletter,23864,3608,0.151190077103587
2,5,Don't miss out on these fantastic deals,34466,624,0.018104798932281087
18,6,Your weekly newsletter,9283,3810,0.41042766347086074
7,4,Don't miss out on these fantastic deals,30678,1408,0.04589608188278245
0,2,Your weekly newsletter,11061,495,0.044751830756712775
1,3,Your weekly newsletter,6775,1517,0.22391143911439115
2,2,Your weekly newsletter,28603,4333,0.15148760619515436
7,6,Summer sale starts now!,18686,491,0.02627635663063256
9,4,Summer sale starts now!,24885,243,0.00976491862567812
3,5,Don't miss out on these fantastic deals,22940,1745,0.07606800348735833
5,2,Limited time offer: 65% off!,32994,645,0.019549008910711037
5,2,Don't miss out on these fantastic deals,2021,710,0.351311232063335
9,5,Your weekly newsletter,31713,1146,0.0361366001324378
5,1,Limited time offer: 65% off!,2889,2889,1.0
23,3,New arrivals just for you,15962,3884,0.24332790377145722
22,1,Summer sale starts now!,36074,3942,0.10927537838886733
23,0,New arrivals just for you,16847,197,0.01169347658336796
6,4,Your weekly newsletter,41411,2328,0.05621694718794523
2,5,Limited time offer: 65% off!,41582,4456,0.1071617526814487
3,0,Summer sale starts now!,36757,2806,0.07633920069646598
7,6,Limited time offer: 65% off!,36045,4798,0.13311138854210014
20,3,New arrivals just for you,459,459,1.0
21,6,New arrivals just for you,43044,1666,0.038704581358609796
21,6,Limited time offer: 65% off!,4186,1013,0.24199713330148112
17,2,Your weekly newsletter,5454,1453,0.2664099743307664
18,5,Don't miss out on these fantastic deals,31162,3421,0.10978114370066105
6,1,New arrivals just for you,16847,4319,0.2563661185967828
6,2,Limited time offer: 65% off!,24245,4897,0.20197978964734997
9,2,Your weekly newsletter,25690,1097,0.04270144024912417
19,5,Don't miss out on these fantastic deals,27317,2260,0.08273236446169052
8,3,Limited time offer: 65% off!,14435,1054,0.07301697263595427
21,4,Summer sale starts now!,22493,552,0.02454096830124928
20,1,Summer sale starts now!,9790,2792,0.28518896833503576
0,2,New arrivals just for you,29737,1673,0.0562598782661331
23,6,Summer sale starts now!,31866,4959,0.15562041046883826
19,2,Don't miss out on these fantastic deals,21189,3105,0.14653829817358063
18,4,New arrivals just for you,16359,4374,0.26737575646433154
10,0,Your weekly newsletter,15823,1170,0.0739429943752765
5,1,Your weekly newsletter,20848,324,0.015541059094397545
16,2,Your weekly newsletter,34903,754,0.021602727559235597
23,2,Don't miss out on these fantastic deals,37642,4742,0.12597630306572447
16,1,Limited time offer: 65% off!,47499,2164,0.045558853870607804
17,2,Don't miss out on these fantastic deals,25904,701,0.027061457689932056
6,2,Don't miss out on these fantastic deals,5962,4327,0.7257631667225763
0,3,Don't miss out on these fantastic deals,43343,2588,0.0597097570541956
1,3,Your weekly newsletter,13941,3268,0.23441646940678573
11,6,Summer sale starts now!,26796,301,0.01123301985370951
2,3,Your weekly newsletter,37030,4585,0.12381852551984877
15,1,Don't miss out on these fantastic deals,26468,4880,0.18437358319480127
20,2,Limited time offer: 65% off!,44723,2250,0.050309684055184135
1,4,Your weekly newsletter,32795,2133,0.06504040250038115
13,3,Limited time offer: 65% off!,18098,1539,0.08503702066526687
2,1,Limited time offer: 65% off!,1276,1276,1.0
16,4,Your weekly newsletter,18848,4251,0.2255411714770798
10,4,Don't miss out on these fantastic deals,33268,1902,0.05717205723217506
22,0,Limited time offer: 65% off!,31885,2705,0.08483612984161831
3,2,Summer sale starts now!,253,253,1.0
16,6,Your weekly newsletter,37577,2983,0.07938366554009102
2,2,Summer sale starts now!,43046,2495,0.05796125075500627
1,2,Summer sale starts now!,22082,4185,0.18952087673218004
4,5,New arrivals just for you,12422,2930,0.23587184028336822
14,0,New arrivals just for you,1767,1767,1.0
5,2,Summer sale starts now!,11469,1266,0.11038451477896939
18,2,Summer sale starts now!,25453,1244,0.048874395945468115
5,1,Summer sale starts now!,22516,3053,0.13559246757861076
16,2,Your weekly newsletter,33822,3823,0.11303293714150553
19,0,Limited time offer: 65% off!,35080,1353,0.03856898517673888
1,4,Summer sale starts now!,18648,3508,0.1881166881166881
14,0,Your weekly newsletter,5315,4017,0.7557855126999059
22,5,Limited time offer: 65% off!,40774,143,0.003507136900966302
1,5,New arrivals just for you,46207,1819,0.03936632977687363
1,1,Limited time offer: 65% off!,18998,2805,0.14764712074955258
0,5,New arrivals just for you,9584,4842,0.5052170283806344
9,2,Don't miss out on these fantastic deals,5040,3048,0.6047619047619047
18,0,New arrivals just for you,24613,1096,0.04452931377727217
23,1,Summer sale starts now!,22794,252,0.011055540931824164
14,3,Don't miss out on these fantastic deals,9788,4507,0.4604617899468737
19,5,Don't miss out on these fantastic deals,9557,1876,0.19629590875797845
2,1,Your weekly newsletter,49849,1053,0.0211237938574495
16,1,Summer sale starts now!,31460,2272,0.07221869040050859
1,0,New arrivals just for you,38339,3263,0.08510915777667649
0,4,Your weekly newsletter,678,678,1.0
20,5,Limited time offer: 65% off!,30293,4235,0.1398012742217674
2,1,Summer sale starts now!,13549,724,0.05343567790980884
5,5,Limited time offer: 65% off!,7915,3184,0.40227416298168034
6,6,Don't miss out on these fantastic deals,5419,4786,0.8831887802177524
18,4,Limited time offer: 65% off!,3354,1222,0.3643410852713178
20,1,Summer sale starts now!,674,600,0.8902077151335311
10,5,Limited time offer: 65% off!,23789,4925,0.20702845853125393
3,1,Don't miss out on these fantastic deals,32621,1179,0.03614236228196561
20,5,Limited time offer: 65% off!,7413,3772,0.5088358289491434
8,2,Your weekly newsletter,11279,614,0.054437450128557496
21,1,New arrivals just for you,10709,4921,0.45952002988140817
1,0,Summer sale starts now!,20456,3701,0.18092491200625732
2,4,Summer sale starts now!,26251,420,0.015999390499409547
7,4,New arrivals just for you,14131,1925,0.13622532021796052
20,0,Your weekly newsletter,6483,3688,0.5688724356008021
8,5,Limited time offer: 65% off!,5693,1655,0.29070788687862287
14,4,Summer sale starts now!,29264,4064,0.1388737014762165
5,1,New arrivals just for you,5331,4062,0.7619583567810917
1,4,Limited time offer: 65% off!,14998,658,0.043872516335511404
6,0,Summer sale starts now!,48304,1929,0.039934580987081816
0,1,Don't miss out on these fantastic deals,32096,2014,0.06274925224327019
11,2,Your weekly newsletter,41265,3986,0.09659517751120805
17,4,New arrivals just for you,23501,2193,0.09331517807752862
17,3,Summer sale starts now!,9259,2542,0.27454368722324224
22,4,Don't miss out on these fantastic deals,1874,1874,1.0
21,5,Don't miss out on these fantastic deals,32407,3420,0.10553275526892338
20,6,Limited time offer: 65% off!,22070,1237,0.05604893520616221
18,3,New arrivals just for you,24390,4331,0.1775727757277573
9,6,Don't miss out on these fantastic deals,19740,1063,0.0538500506585613
14,3,Your weekly newsletter,18402,4833,0.2626344962504076
18,4,Don't miss out on these fantastic deals,32770,1344,0.04101312175770522
0,2,Limited time offer: 65% off!,30051,1197,0.039832285115303984
16,2,Don't miss out on these fantastic deals,48390,267,0.005517668939863608
10,2,Summer sale starts now!,9266,4317,0.465896827109864
3,6,Summer sale starts now!,29137,2169,0.0744414318564025
18,0,Don't miss out on these fantastic deals,20180,2323,0.11511397423191279
22,0,New arrivals just for you,21485,2556,0.11896672096811729
4,6,Summer sale starts now!,12661,1281,0.10117684227154253
19,2,New arrivals just for you,30726,717,0.0233352860769381
9,1,Summer sale starts now!,39071,936,0.02395638709016918
22,0,Summer sale starts now!,25955,427,0.016451550760932382
17,5,Your weekly newsletter,14919,1423,0.09538172799785509
9,5,Don't miss out on these fantastic deals,1467,1467,1.0
9,2,New arrivals just for you,12637,1703,0.13476299754688612
9,6,Limited time offer: 65% off!,14875,1920,0.12907563025210084
19,6,Your weekly newsletter,11627,741,0.06373097101573923
7,2,Don't miss out on these fantastic deals,42476,259,0.006097560975609756
15,5,Your weekly newsletter,33148,432,0.013032460480270304
9,1,Your weekly newsletter,35606,4538,0.12745042970285908
21,2,Don't miss out on these fantastic deals,420,420,1.0
19,3,Summer sale starts now!,11953,4246,0.3552246298000502
8,5,Your weekly newsletter,25155,3205,0.1274100576426158
6,5,Summer sale starts now!,7018,1251,0.17825591336563124
0,0,Limited time offer: 65% off!,46896,3932,0.08384510406004776
22,6,New arrivals just for you,1829,1829,1.0
7,0,Summer sale starts now!,40988,3696,0.09017273348297063
12,2,Don't miss out on these fantastic deals,25697,2937,0.11429349729540414
8,4,Don't miss out on these fantastic deals,16012,3012,0.18810891831126655
15,1,Summer sale starts now!,24461,1641,0.06708638240464412
5,6,Your weekly newsletter,43022,1108,0.025754265259634604
23,6,Limited time offer: 65% off!,3766,3766,1.0
8,2,Limited time offer: 65% off!,22338,734,0.032858805622705704
20,0,Your weekly newsletter,29451,3587,0.12179552476995688
22,1,Don't miss out on these fantastic deals,13061,781,0.05979634024959804
2,6,Summer sale starts now!,3582,975,0.2721943048576214
14,1,Don't miss out on these fantastic deals,14131,2388,0.16899016347038426
12,4,Summer sale starts now!,18730,3432,0.18323545114789108
9,2,Summer sale starts now!,12853,3884,0.3021862600171166
5,6,Limited time offer: 65% off!,4668,1670,0.3577549271636675
9,5,Don't miss out on these fantastic deals,37836,3301,0.0872449518976636
1,3,Limited time offer: 65% off!,36249,4067,0.11219619851582113
1,1,Summer sale starts now!,39267,1359,0.03460921384368554
18,0,Your weekly newsletter,46656,4506,0.09657921810699588
16,1,Don't miss out on these fantastic deals,4283,2554,0.5963109969647443
21,1,New arrivals just for you,28733,2500,0.08700796993004559
11,2,Your weekly newsletter,22034,770,0.03494599255695743
