send_time,subject,recipients,opens,clicks
2022-09-06 04:23:57,New arrivals just for you,54412,8145,3583
2022-08-08 06:07:43,Limited time offer: 65% off!,66038,27602,904
2022-06-02 03:30:19,New arrivals just for you,94624,28473,4352
2022-12-14 18:54:18,Summer sale starts now!,9763,2746,2746
2023-11-11 11:04:46,Limited time offer: 65% off!,1795,1795,1795
2022-03-17 23:00:13,Summer sale starts now!,19851,19851,4529
2023-09-06 09:18:00,Your weekly newsletter,38601,5162,2042
2023-12-12 17:42:24,Summer sale starts now!,12285,611,611
2022-03-17 03:43:52,New arrivals just for you,72818,7476,234
2022-04-02 15:06:06,Summer sale starts now!,37557,4744,2375
2022-07-01 22:16:40,Your weekly newsletter,40085,15682,3826
2023-01-20 23:54:12,Your weekly newsletter,71384,30059,209
2023-04-18 19:19:24,Don't miss out on these fantastic deals,44962,31197,2822
2023-09-02 13:10:43,New arrivals just for you,60510,21302,2135
2022-06-30 10:37:03,Summer sale starts now!,30491,9363,4276
2022-06-06 09:07:16,Your weekly newsletter,94041,44918,839
2022-02-01 16:39:02,Limited time offer: 65% off!,77114,15582,70
2022-01-09 21:21:37,Limited time offer: 65% off!,63756,31953,1196
2022-08-30 12:33:41,Summer sale starts now!,42613,11323,4435
2023-12-19 04:29:30,Limited time offer: 65% off!,40895,31206,4812
2023-10-08 12:25:31,Summer sale starts now!,9731,9731,2761
2023-08-06 10:39:53,Don't miss out on these fantastic deals,41775,13725,4705
2023-11-23 01:17:32,Don't miss out on these fantastic deals,72150,39190,341
2023-12-07 17:35:16,Don't miss out on these fantastic deals,94275,18954,1948
2023-12-19 19:12:59,Don't miss out on these fantastic deals,30128,131,131
2023-12-26 09:58:11,Limited time offer: 65% off!,68669,5403,2008
2022-12-22 22:36:11,Your weekly newsletter,28874,21277,3671
2022-07-22 23:52:22,Your weekly newsletter,7333,7333,2458
2022-01-31 23:30:07,New arrivals just for you,22023,6987,1827
2022-02-13 17:23:07,New arrivals just for you,43435,24264,3392
2022-05-07 06:22:38,Limited time offer: 65% off!,57357,39776,45
2022-06-25 03:05:15,Limited time offer: 65% off!,11540,3142,2817
2022-08-13 04:27:57,New arrivals just for you,29033,29033,1158
2023-02-08 20:23:15,Your weekly newsletter,91413,12355,2243
2023-12-30 23:02:47,Don't miss out on these fantastic deals,78562,46151,2949
2023-04-15 04:01:14,Summer sale starts now!,14544,12734,1773
2023-06-09 10:06:47,Your weekly newsletter,96271,45943,209
2023-07-30 00:49:19,New arrivals just for you,62576,25667,4158
2022-11-19 01:13:05,Limited time offer: 65% off!,98212,11571,4558
2022-12-27 06:42:16,Limited time offer: 65% off!,63146,40339,1939
2022-05-01 11:39:20,Your weekly newsletter,71089,38420,680
2023-03-06 19:22:45,Your weekly newsletter,18729,18729,2582
2022-07-20 21:03:36,Limited time offer: 65% off!,96733,8222,817
2023-06-15 03:07:44,New arrivals just for you,28131,366,366
2022-11-06 09:51:08,Your weekly newsletter,12818,12818,2371
2022-05-28 03:02:33,Don't miss out on these fantastic deals,67927,44563,990
2022-11-13 15:04:28,Your weekly newsletter,46710,14219,2390
2022-10-23 03:09:28,Your weekly newsletter,31813,11510,3067
2023-08-16 00:06:39,Your weekly newsletter,23720,23720,3054
2023-07-07 12:20:29,New arrivals just for you,73411,23402,2507
2022-04-16 12:52:23,Summer sale starts now!,69999,46545,923
2023-04-08 10:12:54,Your weekly newsletter,1279,1279,1279
2023-09-05 05:33:50,Summer sale starts now!,92864,14265,3867
2023-12-19 07:19:38,Summer sale starts now!,97449,7573,1332
2023-07-24 02:43:16,Don't miss out on these fantastic deals,88582,44182,1087
2022-12-21 11:59:21,Don't miss out on these fantastic deals,55288,5033,118
2023-05-01 11:14:30,Summer sale starts now!,43253,5398,3572
2022-06-12 18:57:01,Your weekly newsletter,75280,43661,1479
2023-08-18 00:01:04,Limited time offer: 65% off!,52344,43033,748
2023-01-28 01:31:24,Limited time offer: 65% off!,86299,29796,92
2022-12-10 04:19:54,New arrivals just for you,84022,44773,1102
2022-03-22 13:32:54,Don't miss out on these fantastic deals,43328,43328,1492
2022-01-08 06:35:35,New arrivals just for you,69514,23068,4087
2023-10-09 20:55:54,New arrivals just for you,90710,36827,2158
2022-08-21 00:40:31,New arrivals just for you,76050,12496,3283
2022-11-24 15:49:51,Don't miss out on these fantastic deals,20544,20544,1653
2022-01-21 10:38:20,Summer sale starts now!,78413,39886,4088
2023-12-13 18:11:43,Your weekly newsletter,6161,6161,4372
2022-10-01 08:48:46,Limited time offer: 65% off!,69829,33567,1631
2023-06-08 05:32:01,New arrivals just for you,31787,25062,594
2022-05-04 17:48:28,Limited time offer: 65% off!,52325,49216,2775
2023-07-06 20:11:38,Limited time offer: 65% off!,79447,19834,712
2022-07-01 13:14:37,New arrivals just for you,78678,46970,3220
2022-07-02 02:27:59,Your weekly newsletter,95385,4264,2935
2023-10-05 03:20:59,Limited time offer: 65% off!,29683,2876,568
2022-04-11 08:56:51,Summer sale starts now!,80040,12523,2204
2022-10-10 22:05:12,Limited time offer: 65% off!,58066,4744,1863
2022-04-11 10:45:56,Don't miss out on these fantastic deals,15167,5322,2429
2023-05-18 14:19:05,Summer sale starts now!,52438,7605,2493
2022-04-24 17:45:21,Summer sale starts now!,22725,22725,1000
2023-02-11 21:12:03,Summer sale starts now!,33312,33312,4833
2023-08-16 15:52:17,Your weekly newsletter,72995,7939,3132
2022-01-10 22:43:47,Your weekly newsletter,93531,17503,2865
2022-10-26 09:42:54,Limited time offer: 65% off!,19351,19351,3406
2023-05-27 21:05:34,Don't miss out on these fantastic deals,6726,3632,2646
2022-04-18 10:33:30,Your weekly newsletter,44467,44467,401
2023-05-01 11:19:55,Your weekly newsletter,89426,16829,52
2022-05-11 06:26:35,Limited time offer: 65% off!,61138,6915,279
2022-03-04 11:07:43,Limited time offer: 65% off!,45379,5054,1196
2022-03-10 22:12:17,Don't miss out on these fantastic deals,14693,14693,2187
2022-01-04 09:35:31,New arrivals just for you,1571,1571,1403
2022-02-14 06:56:04,Don't miss out on these fantastic deals,87673,16251,1974
2023-03-23 12:11:19,Don't miss out on these fantastic deals,90487,11272,192
2023-07-27 10:38:18,Don't miss out on these fantastic deals,54974,15720,3907
2022-12-08 04:13:29,Limited time offer: 65% off!,33794,33794,3182
2023-04-07 02:13:56,Your weekly newsletter,88592,11531,4320
2022-02-26 09:45:51,Your weekly newsletter,26479,7206,3936
2022-11-06 23:05:38,Your weekly newsletter,4932,4932,1611
2023-10-04 19:55:01,Your weekly newsletter,20489,20489,3839
2023-11-01 08:34:17,Limited time offer: 65% off!,1708,1708,1708
2023-11-29 04:42:14,Limited time offer: 65% off!,47505,36318,3015
2022-03-13 05:49:13,Summer sale starts now!,27197,15588,218
2023-08-14 11:44:58,Limited time offer: 65% off!,85833,34325,1470
2022-06-23 20:50:17,New arrivals just for you,25497,25497,2883
2023-08-09 11:27:58,Your weekly newsletter,37850,17622,3103
2023-03-30 08:40:45,Your weekly newsletter,30947,30947,704
2022-03-25 11:37:26,Summer sale starts now!,44255,38722,259
2022-05-18 20:11:06,Limited time offer: 65% off!,50570,36096,2612
2022-10-27 12:57:49,Your weekly newsletter,19487,19487,4322
2023-11-07 01:40:23,Limited time offer: 65% off!,78062,5110,2869
2022-08-10 20:45:36,Your weekly newsletter,7478,7478,1564
2023-06-30 11:50:41,Don't miss out on these fantastic deals,62737,32802,2330
2022-12-10 12:12:43,Limited time offer: 65% off!,21108,21108,75
2022-07-26 23:19:12,New arrivals just for you,14162,13109,3718
2023-03-03 10:20:15,Limited time offer: 65% off!,53130,17088,4174
2023-12-10 20:07:10,Don't miss out on these fantastic deals,2834,2834,62
2022-04-01 09:43:52,Summer sale starts now!,80960,213,213
2023-10-14 15:36:28,Your weekly newsletter,8138,2171,2171
2023-04-04 02:51:41,Summer sale starts now!,30561,7683,4207
2023-12-10 09:01:36,Your weekly newsletter,96133,49508,4572
2023-11-04 16:56:54,Don't miss out on these fantastic deals,59328,35787,339
2022-06-27 14:11:05,Summer sale starts now!,30571,15176,1485
2023-09-17 14:10:54,Your weekly newsletter,65442,31688,2750
2023-05-05 18:19:10,New arrivals just for you,21873,21873,3537
2022-12-11 14:26:15,Limited time offer: 65% off!,59717,6071,3739
2023-08-22 18:59:45,Summer sale starts now!,13130,13130,814
2022-12-09 07:00:20,Don't miss out on these fantastic deals,96259,45053,2003
2023-10-28 12:37:26,Don't miss out on these fantastic deals,39248,27924,2086
2022-06-18 05:17:37,Limited time offer: 65% off!,51589,44230,143
2022-01-14 21:01:56,Your weekly newsletter,91554,14209,271
2022-03-01 19:39:50,Limited time offer: 65% off!,78324,49950,311
2022-07-14 16:24:40,Limited time offer: 65% off!,52278,6351,2062
2023-12-16 10:01:36,New arrivals just for you,73113,15005,3712
2023-11-16 02:44:55,Your weekly newsletter,26690,23774,2341
2022-10-21 21:11:29,Limited time offer: 65% off!,51586,45565,2101
2023-06-03 13:28:52,Summer sale starts now!,51554,23232,1347
2023-11-02 19:39:16,Limited time offer: 65% off!,28336,16015,949
2023-01-24 15:31:12,Summer sale starts now!,71297,18797,372
2023-01-27 12:38:44,New arrivals just for you,25679,25679,2071
2023-07-16 14:28:17,Limited time offer: 65% off!,41280,12594,2939
2023-02-21 22:57:35,Summer sale starts now!,11882,11882,2989
2023-06-01 09:45:46,Your weekly newsletter,57068,48765,1284
2023-04-17 13:54:20,Limited time offer: 65% off!,86516,49064,2813
2023-12-08 14:50:52,New arrivals just for you,94547,20541,3048
2022-09-08 20:10:17,Summer sale starts now!,89549,2795,401
2023-05-06 05:33:19,Summer sale starts now!,89923,5448,3526
2023-12-22 09:15:54,Don't miss out on these fantastic deals,42178,26899,1473
2022-12-12 16:59:04,Limited time offer: 65% off!,33658,33658,3930
2022-03-30 16:23:04,Summer sale starts now!,81925,46175,485
2023-06-18 03:18:14,Your weekly newsletter,70289,44028,3587
2023-03-20 20:39:48,Don't miss out on these fantastic deals,37004,6882,2005
2022-11-30 09:32:06,Limited time offer: 65% off!,61600,29660,791
2022-01-28 21:40:06,New arrivals just for you,49177,38627,4698
2023-04-03 06:58:32,New arrivals just for you,99743,27339,4490
2023-12-11 21:30:31,Limited time offer: 65% off!,97756,9609,4797
2022-06-07 11:03:37,Your weekly newsletter,19677,19677,4224
2023-01-13 23:02:46,Don't miss out on these fantastic deals,20665,4914,2279
2022-05-17 04:33:12,Don't miss out on these fantastic deals,19980,19980,1774
2022-03-23 08:20:32,Limited time offer: 65% off!,11836,11836,4579
2022-12-22 07:41:18,Your weekly newsletter,87161,24703,4097
2023-04-02 17:31:05,Your weekly newsletter,2271,2271,1796
2022-11-29 08:39:33,Don't miss out on these fantastic deals,3731,3165,2333
2022-12-12 06:26:30,Don't miss out on these fantastic deals,62371,44565,886
2022-01-30 01:48:08,Don't miss out on these fantastic deals,11611,11611,1112
2022-03-21 23:42:15,New arrivals just for you,6821,6821,915
2022-07-05 07:55:36,Don't miss out on these fantastic deals,1877,1877,602
2022-11-10 11:35:43,Your weekly newsletter,87752,49092,1944
2022-06-14 20:57:57,Don't miss out on these fantastic deals,9392,9392,1422
2022-06-22 05:33:29,Your weekly newsletter,65216,39526,1887
2022-06-11 09:04:53,Summer sale starts now!,62590,11338,4494
2022-08-19 17:26:17,Your weekly newsletter,14267,1709,1709
2022-07-14 15:47:05,Don't miss out on these fantastic deals,5609,5609,2714
2022-07-04 15:12:26,New arrivals just for you,60138,2938,2938
2023-01-18 01:34:59,Summer sale starts now!,9093,8497,4128
2023-03-26 22:42:29,Don't miss out on these fantastic deals,36107,36107,1081
2022-04-06 12:36:57,New arrivals just for you,42925,20353,3808
2022-05-15 13:34:33,Don't miss out on these fantastic deals,35185,16204,1444
2023-03-01 18:35:14,Your weekly newsletter,22743,22743,442
2022-02-26 07:59:05,Don't miss out on these fantastic deals,79180,2529,2529
2022-01-03 11:43:05,Don't miss out on these fantastic deals,77997,43122,2539
2022-03-01 11:04:13,Your weekly newsletter,84291,46182,2187
2022-03-14 06:23:40,Summer sale starts now!,68059,26108,4225
2022-08-27 08:13:40,Limited time offer: 65% off!,37949,37949,2466
2022-09-23 18:32:51,Your weekly newsletter,66898,47569,3666
2022-05-18 01:51:10,Don't miss out on these fantastic deals,59254,25926,2202
2022-08-01 17:41:50,Your weekly newsletter,99924,47125,770
2022-05-01 18:36:44,Limited time offer: 65% off!,69088,42716,2350
2022-03-16 03:46:52,Your weekly newsletter,76181,22129,4907
2022-10-03 13:59:24,Summer sale starts now!,76452,26542,163
2023-12-26 19:34:37,Your weekly newsletter,98468,20703,606
2022-08-16 06:28:00,Summer sale starts now!,27537,12744,1800
2022-03-30 07:59:33,New arrivals just for you,33624,18923,2262
2022-07-04 16:21:45,Limited time offer: 65% off!,57021,35094,2326
2023-11-05 22:40:36,Summer sale starts now!,34653,28000,2136
2022-03-15 05:34:13,New arrivals just for you,64427,22189,4662
2022-03-30 15:02:55,Don't miss out on these fantastic deals,64475,32705,1025
2022-03-06 12:17:33,Don't miss out on these fantastic deals,36061,19192,2975
2022-04-12 17:51:27,Don't miss out on these fantastic deals,57791,35734,415
2022-12-05 14:42:25,Limited time offer: 65% off!,64898,30502,4629
2023-05-28 06:15:47,New arrivals just for you,39294,39294,3140
2023-09-06 08:19:03,Limited time offer: 65% off!,56164,35653,3543
2023-09-09 07:20:09,Your weekly newsletter,21408,21408,3509
2022-06-14 12:33:07,New arrivals just for you,2746,2746,2253
2022-09-07 12:32:01,New arrivals just for you,61421,15654,819
2023-09-23 19:12:36,Summer sale starts now!,95671,19337,2721
2022-10-17 05:48:47,Don't miss out on these fantastic deals,19362,4390,4390
2022-05-31 12:08:27,Don't miss out on these fantastic deals,97184,48910,3018
2022-05-09 08:32:25,Summer sale starts now!,66481,40830,3920
2022-02-07 01:31:53,Limited time offer: 65% off!,29923,8083,4125
2022-08-29 23:49:27,Summer sale starts now!,43413,3942,3942
2022-01-18 16:04:07,Don't miss out on these fantastic deals,70194,16586,77
2022-05-04 06:28:14,Limited time offer: 65% off!,75404,8964,469
2022-06-28 21:29:05,Don't miss out on these fantastic deals,86723,29512,1201
2023-06-01 07:01:10,Summer sale starts now!,7349,7349,3402
2022-11-13 23:40:20,New arrivals just for you,93049,48949,1355
2023-12-08 14:33:20,Summer sale starts now!,11363,11363,4751
2023-01-31 22:31:28,New arrivals just for you,49338,7229,3832
2023-01-03 02:45:51,Limited time offer: 65% off!,2322,2322,1745
2023-05-20 03:02:33,Don't miss out on these fantastic deals,24283,24283,3740
2023-03-10 23:30:45,Limited time offer: 65% off!,15872,15872,1562
2023-08-22 08:54:12,Don't miss out on these fantastic deals,47747,34199,1508
2022-05-25 18:20:15,Your weekly newsletter,38800,21509,1969
2023-12-09 08:04:10,Your weekly newsletter,27188,934,934
2022-11-16 19:21:06,Don't miss out on these fantastic deals,7084,7084,2973
2022-08-27 16:51:28,Your weekly newsletter,38883,29540,1381
2022-06-12 20:43:24,Summer sale starts now!,9194,9194,2750
2023-04-05 18:00:20,Don't miss out on these fantastic deals,33834,558,558
2023-11-28 12:03:30,Summer sale starts now!,97027,10157,2178
2023-09-17 19:05:12,Limited time offer: 65% off!,47138,1023,1023
2022-09-26 11:43:52,Limited time offer: 65% off!,26082,19895,4771
2022-05-31 04:18:16,Limited time offer: 65% off!,3835,3835,3835
2022-12-01 15:01:49,Your weekly newsletter,72400,23847,4956
2023-03-25 15:14:18,Don't miss out on these fantastic deals,84305,48776,122
2022-04-03 12:36:19,Don't miss out on these fantastic deals,38101,6215,1532
2022-03-08 21:08:40,Don't miss out on these fantastic deals,31807,31807,3874
2023-09-02 08:50:00,Limited time offer: 65% off!,6299,6299,4651
2023-07-06 15:45:32,Limited time offer: 65% off!,50054,14928,2560
2022-12-05 22:55:53,Summer sale starts now!,40272,18112,269
2022-10-14 11:45:40,Limited time offer: 65% off!,22432,1214,942
2023-07-16 01:28:55,Don't miss out on these fantastic deals,22029,17988,1679
2022-02-12 17:35:52,Your weekly newsletter,70991,6698,4912
2022-10-19 19:31:41,Don't miss out on these fantastic deals,1229,1229,1229
2022-06-06 00:54:18,Don't miss out on these fantastic deals,72960,43606,583
2023-03-13 15:12:34,Limited time offer: 65% off!,22036,7937,2672
2022-01-10 14:57:49,Summer sale starts now!,30032,23334,4992
2022-08-26 21:28:49,Your weekly newsletter,22021,22021,1794
2023-06-29 12:14:22,Limited time offer: 65% off!,84072,40363,2278
2022-07-03 14:43:40,Summer sale starts now!,83667,47438,1663
2023-06-08 06:03:08,Limited time offer: 65% off!,43581,26732,218
2023-10-04 02:08:53,Your weekly newsletter,5775,5775,3160
2023-02-26 14:54:23,Don't miss out on these fantastic deals,21687,14466,3076
2022-05-29 18:18:21,Summer sale starts now!,46431,6312,2634
2022-07-07 03:51:44,Limited time offer: 65% off!,40783,20502,4140
2022-08-07 16:54:23,Your weekly newsletter,55236,43575,2649
2023-12-14 13:46:27,Limited time offer: 65% off!,4096,4096,869
2023-01-04 16:01:58,Summer sale starts now!,52292,10748,3410
2022-05-09 00:17:06,Limited time offer: 65% off!,42031,42031,3726
2023-12-06 06:11:46,New arrivals just for you,84895,1292,1292
2023-04-04 00:25:43,Summer sale starts now!,23691,7585,3911
2022-08-16 23:05:14,Don't miss out on these fantastic deals,24178,11901,4078
2022-12-13 12:44:22,New arrivals just for you,77444,27363,3798
2022-03-02 17:02:55,New arrivals just for you,61586,1267,753
2023-07-08 11:41:54,Don't miss out on these fantastic deals,14695,14695,4208
2022-10-16 12:21:50,Don't miss out on these fantastic deals,40345,4382,4382
2023-05-07 18:15:03,New arrivals just for you,67733,6241,4961
2022-02-23 08:48:31,New arrivals just for you,96618,17134,4790
2023-08-15 16:14:19,Your weekly newsletter,37724,37724,3870
2023-04-09 09:51:18,Summer sale starts now!,79022,27813,2565
2022-03-12 06:03:21,Summer sale starts now!,53930,41127,3243
2023-04-15 21:33:50,Your weekly newsletter,6127,6127,4558
2023-08-19 00:59:56,Limited time offer: 65% off!,28538,21275,4943
2022-07-23 00:38:41,Don't miss out on these fantastic deals,60080,41083,3183
2023-03-13 12:09:14,Limited time offer: 65% off!,85563,20368,1557
